pickup_hour,trip_distance,fare_amount,total_amount,passenger_count,trip_volume
2023-01-01 00:00:00,3.3464055472263863,18.68855884557721,27.05828335832084,2,5336
2023-01-01 01:00:00,3.2510205146036157,18.62469575799722,27.017533031988876,2,5752
2023-01-01 02:00:00,3.3598293113596234,18.32951932509319,26.600517951736315,2,5097
2023-01-01 03:00:00,3.5020369433198377,18.722401315789472,26.82691548582996,1,3952
2023-01-01 04:00:00,3.8379808076769297,19.660763694522192,27.858460615753696,1,2501
2023-01-01 05:00:00,4.930583409298086,23.968049225159525,32.4446581586144,1,1097
2023-01-01 06:00:00,6.191486784140969,27.887929515418502,36.85799559471366,1,908
2023-01-01 07:00:00,6.258011753183154,27.161792360430947,35.943241919686585,1,1021
2023-01-01 08:00:00,5.862083696599826,26.468474280732345,35.54423714036617,1,1147
2023-01-01 09:00:00,4.515509090909091,21.48852121212121,29.641624242424243,1,1650
2023-01-01 10:00:00,4.728317272053373,22.437739065974796,31.132787249814676,2,2698
