pickup_hour,trip_distance,passenger_count,trip_volume,year,month,day,hour,dayofweek,is_weekend,lag_24,lag_168,lag_8760
2023-01-12 11:00:00,17400.39,1,5397,2023,1,12,11,3,0,5372.0,5234.0,4932.5
2023-01-12 12:00:00,17887.15,1,5862,2023,1,12,12,3,0,5896.0,5628.0,4932.5
2023-01-12 13:00:00,20445.65,1,6044,2023,1,12,13,3,0,6011.0,5988.0,4932.5
2023-01-12 14:00:00,23619.89,1,6702,2023,1,12,14,3,0,6483.0,6449.0,4932.5
2023-01-12 15:00:00,34264.59,1,6858,2023,1,12,15,3,0,6862.0,6694.0,4932.5
2023-01-12 16:00:00,23625.62,1,6689,2023,1,12,16,3,0,6840.0,6438.0,4932.5
2023-01-12 17:00:00,25264.47,1,7996,2023,1,12,17,3,0,7697.0,7303.0,4932.5
2023-01-12 18:00:00,24896.92,1,9506,2023,1,12,18,3,0,8220.0,7668.0,4932.5
2023-01-12 19:00:00,41534.35,1,6984,2023,1,12,19,3,0,7063.0,6320.0,4932.5
2023-01-12 20:00:00,22587.98,1,7002,2023,1,12,20,3,0,6251.0,5556.0,4932.5
2023-01-12 21:00:00,20392.76,1,6063,2023,1,12,21,3,0,6193.0,5447.0,4932.5
2023-01-12 22:00:00,19760.03,1,5374,2023,1,12,22,3,0,5305.0,4602.0,4932.5
2023-01-12 23:00:00,15832.44,1,4027,2023,1,12,23,3,0,3398.0,3578.0,4932.5
2023-01-13 00:00:00,15160.06,1,2918,2023,1,13,0,4,0,1848.0,2187.0,4932.5
2023-01-13 01:00:00,7525.2,1,1589,2023,1,13,1,4,0,911.0,1128.0,4932.5
2023-01-13 02:00:00,3314.19,1,825,2023,1,13,2,4,0,583.0,564.0,4932.5
2023-01-13 03:00:00,1732.31,1,443,2023,1,13,3,4,0,332.0,347.0,4932.5
2023-01-13 04:00:00,2217.68,1,424,2023,1,13,4,4,0,345.0,321.0,4932.5
2023-01-13 05:00:00,125184.0,1,667,2023,1,13,5,4,0,641.0,642.0,4932.5
2023-01-13 06:00:00,8230.66,1,1716,2023,1,13,6,4,0,1953.0,1472.0,4932.5
2023-01-13 07:00:00,18473.73,1,3255,2023,1,13,7,4,0,4214.0,3195.0,4932.5
2023-01-13 08:00:00,12282.35,1,4100,2023,1,13,8,4,0,5519.0,4109.0,4932.5
2023-01-13 09:00:00,14644.35,1,4560,2023,1,13,9,4,0,5333.0,4526.0,4932.5
2023-01-13 10:00:00,15627.99,1,5058,2023,1,13,10,4,0,5203.0,4809.0,4932.5
2023-01-13 11:00:00,15832.23,1,5188,2023,1,13,11,4,0,5397.0,4978.0,4932.5
2023-01-13 12:00:00,17826.26,1,5602,2023,1,13,12,4,0,5862.0,5191.0,4932.5
2023-01-13 13:00:00,20294.05,1,6067,2023,1,13,13,4,0,6044.0,5592.0,4932.5
2023-01-13 14:00:00,25160.64,1,6922,2023,1,13,14,4,0,6702.0,6663.0,4932.5
2023-01-13 15:00:00,24025.81,1,6952,2023,1,13,15,4,0,6858.0,6499.0,4932.5
2023-01-13 16:00:00,23688.9,1,6827,2023,1,13,16,4,0,6689.0,6318.0,4932.5
2023-01-13 17:00:00,26096.75,1,7761,2023,1,13,17,4,0,7996.0,7178.0,4932.5
2023-01-13 18:00:00,22591.38,1,7859,2023,1,13,18,4,0,9506.0,7240.0,4932.5
2023-01-13 19:00:00,21749.16,1,7366,2023,1,13,19,4,0,6984.0,6955.0,4932.5
2023-01-13 20:00:00,19768.28,1,6016,2023,1,13,20,4,0,7002.0,5519.0,4932.5
2023-01-13 21:00:00,20604.86,1,5908,2023,1,13,21,4,0,6063.0,5744.0,4932.5
2023-01-13 22:00:00,23604.39,1,6600,2023,1,13,22,4,0,5374.0,5947.0,4932.5
2023-01-13 23:00:00,21724.63,1,6096,2023,1,13,23,4,0,4027.0,5426.0,4932.5
2023-01-14 00:00:00,17423.17,1,5228,2023,1,14,0,5,1,2918.0,4719.0,4932.5
2023-01-14 01:00:00,12605.67,1,4300,2023,1,14,1,5,1,1589.0,3900.0,4932.5
2023-01-14 02:00:00,9143.98,1,3188,2023,1,14,2,5,1,825.0,2773.0,4932.5
2023-01-14 03:00:00,6089.77,1,1979,2023,1,14,3,5,1,443.0,1685.0,4932.5
2023-01-14 04:00:00,3760.72,1,975,2023,1,14,4,5,1,424.0,827.0,4932.5
2023-01-14 05:00:00,2868.7,1,448,2023,1,14,5,5,1,667.0,497.0,4932.5
2023-01-14 06:00:00,3893.71,1,740,2023,1,14,6,5,1,1716.0,814.0,4932.5
2023-01-14 07:00:00,7329.28,1,1390,2023,1,14,7,5,1,3255.0,1436.0,4932.5
2023-01-14 08:00:00,12696.09,1,2212,2023,1,14,8,5,1,4100.0,2065.0,4932.5
2023-01-14 09:00:00,11347.25,1,3336,2023,1,14,9,5,1,4560.0,3165.0,4932.5
2023-01-14 10:00:00,13939.33,1,4533,2023,1,14,10,5,1,5058.0,4131.0,4932.5
2023-01-14 11:00:00,15780.34,1,5452,2023,1,14,11,5,1,5188.0,4923.0,4932.5
2023-01-14 12:00:00,22525.09,1,6210,2023,1,14,12,5,1,5602.0,5632.0,4932.5
2023-01-14 13:00:00,20312.11,1,6516,2023,1,14,13,5,1,6067.0,6102.0,4932.5
2023-01-14 14:00:00,21007.91,1,6313,2023,1,14,14,5,1,6922.0,6248.0,4932.5
2023-01-14 15:00:00,22987.76,1,6978,2023,1,14,15,5,1,6952.0,6391.0,4932.5
2023-01-14 16:00:00,23797.43,1,7249,2023,1,14,16,5,1,6827.0,6493.0,4932.5
2023-01-14 17:00:00,23135.99,1,7262,2023,1,14,17,5,1,7761.0,6580.0,4932.5
2023-01-14 18:00:00,21693.63,1,7251,2023,1,14,18,5,1,7859.0,6610.0,4932.5
2023-01-14 19:00:00,23836.13,2,7103,2023,1,14,19,5,1,7366.0,6702.0,4932.5
2023-01-14 20:00:00,17227.24,2,5898,2023,1,14,20,5,1,6016.0,5662.0,4932.5
2023-01-14 21:00:00,19482.24,1,5884,2023,1,14,21,5,1,5908.0,5739.0,4932.5
2023-01-14 22:00:00,19416.63,2,6177,2023,1,14,22,5,1,6600.0,6339.0,4932.5
2023-01-14 23:00:00,22177.51,1,6328,2023,1,14,23,5,1,6096.0,5603.0,4932.5
2023-01-15 00:00:00,16507.17,1,5378,2023,1,15,0,6,1,5228.0,5231.0,4932.5
2023-01-15 01:00:00,14558.52,1,4430,2023,1,15,1,6,1,4300.0,4307.0,4932.5
2023-01-15 02:00:00,9759.98,1,3212,2023,1,15,2,6,1,3188.0,3230.0,4932.5
2023-01-15 03:00:00,6650.04,1,2092,2023,1,15,3,6,1,1979.0,1971.0,4932.5
2023-01-15 04:00:00,3922.03,1,1065,2023,1,15,4,6,1,975.0,1025.0,4932.5
2023-01-15 05:00:00,2277.29,1,382,2023,1,15,5,6,1,448.0,490.0,4932.5
2023-01-15 06:00:00,3973.73,1,682,2023,1,15,6,6,1,740.0,758.0,4932.5
2023-01-15 07:00:00,6401.8,1,1215,2023,1,15,7,6,1,1390.0,1145.0,4932.5
2023-01-15 08:00:00,194913.9,1,1822,2023,1,15,8,6,1,2212.0,1703.0,4932.5
2023-01-15 09:00:00,9794.98,1,2915,2023,1,15,9,6,1,3336.0,2569.0,4932.5
2023-01-15 10:00:00,13205.46,1,4008,2023,1,15,10,6,1,4533.0,3905.0,4932.5
2023-01-15 11:00:00,16071.08,1,5076,2023,1,15,11,6,1,5452.0,4459.0,4932.5
2023-01-15 12:00:00,17771.83,1,5657,2023,1,15,12,6,1,6210.0,5287.0,4932.5
2023-01-15 13:00:00,19714.0,1,5719,2023,1,15,13,6,1,6516.0,5487.0,4932.5
2023-01-15 14:00:00,20525.04,1,5896,2023,1,15,14,6,1,6313.0,5725.0,4932.5
2023-01-15 15:00:00,22323.98,1,6056,2023,1,15,15,6,1,6978.0,5539.0,4932.5
2023-01-15 16:00:00,22046.22,1,6228,2023,1,15,16,6,1,7249.0,5815.0,4932.5
2023-01-15 17:00:00,22759.07,1,6053,2023,1,15,17,6,1,7262.0,5360.0,4932.5
2023-01-15 18:00:00,19798.31,1,5908,2023,1,15,18,6,1,7251.0,4821.0,4932.5
2023-01-15 19:00:00,17519.94,1,5216,2023,1,15,19,6,1,7103.0,4252.0,4932.5
2023-01-15 20:00:00,17830.85,2,4980,2023,1,15,20,6,1,5898.0,3681.0,4932.5
2023-01-15 21:00:00,16372.08,1,4500,2023,1,15,21,6,1,5884.0,3610.0,4932.5
2023-01-15 22:00:00,19051.94,1,4298,2023,1,15,22,6,1,6177.0,2595.0,4932.5
2023-01-15 23:00:00,19625.56,1,4056,2023,1,15,23,6,1,6328.0,2091.0,4932.5
2023-01-16 00:00:00,10302.19,1,2410,2023,1,16,0,0,0,5378.0,1267.0,4932.5
2023-01-16 01:00:00,5428.81,1,1339,2023,1,16,1,0,0,4430.0,482.0,4932.5
2023-01-16 02:00:00,2410.94,1,769,2023,1,16,2,0,0,3212.0,295.0,4932.5
2023-01-16 03:00:00,2009.57,1,524,2023,1,16,3,0,0,2092.0,241.0,4932.5
2023-01-16 04:00:00,2233.53,2,430,2023,1,16,4,0,0,1065.0,267.0,4932.5
2023-01-16 05:00:00,3223.29,1,459,2023,1,16,5,0,0,382.0,581.0,4932.5
2023-01-16 06:00:00,5942.44,1,1006,2023,1,16,6,0,0,682.0,1730.0,4932.5
2023-01-16 07:00:00,7940.32,1,1605,2023,1,16,7,0,0,1215.0,3480.0,4932.5
2023-01-16 08:00:00,9603.38,1,2521,2023,1,16,8,0,0,1822.0,4488.0,4932.5
2023-01-16 09:00:00,11053.92,1,3281,2023,1,16,9,0,0,2915.0,4550.0,4932.5
2023-01-16 10:00:00,13830.13,1,3994,2023,1,16,10,0,0,4008.0,4422.0,4932.5
2023-01-16 11:00:00,15049.55,1,4592,2023,1,16,11,0,0,5076.0,4622.0,4932.5
2023-01-16 12:00:00,16731.51,1,5038,2023,1,16,12,0,0,5657.0,4930.0,4932.5
2023-01-16 13:00:00,18499.53,1,5292,2023,1,16,13,0,0,5719.0,4763.0,4932.5
2023-01-16 14:00:00,23099.829999999998,1,5571,2023,1,16,14,0,0,5896.0,5516.0,4932.5
2023-01-16 15:00:00,22654.9,1,5852,2023,1,16,15,0,0,6056.0,5894.0,4932.5
2023-01-16 16:00:00,23088.61,1,5899,2023,1,16,16,0,0,6228.0,5710.0,4932.5
2023-01-16 17:00:00,22645.11,1,5916,2023,1,16,17,0,0,6053.0,6499.0,4932.5
2023-01-16 18:00:00,18227.64,1,5486,2023,1,16,18,0,0,5908.0,6334.0,4932.5
2023-01-16 19:00:00,17563.81,1,4606,2023,1,16,19,0,0,5216.0,5478.0,4932.5
2023-01-16 20:00:00,16071.32,1,4049,2023,1,16,20,0,0,4980.0,4513.0,4932.5
2023-01-16 21:00:00,18475.38,1,3859,2023,1,16,21,0,0,4500.0,4024.0,4932.5
2023-01-16 22:00:00,17680.72,1,3277,2023,1,16,22,0,0,4298.0,3240.0,4932.5
2023-01-16 23:00:00,14004.41,1,2345,2023,1,16,23,0,0,4056.0,2023.0,4932.5
2023-01-17 00:00:00,7272.1,1,1208,2023,1,17,0,1,0,2410.0,1045.0,4932.5
2023-01-17 01:00:00,2633.88,1,550,2023,1,17,1,1,0,1339.0,496.0,4932.5
2023-01-17 02:00:00,1050.85,1,256,2023,1,17,2,1,0,769.0,261.0,4932.5
2023-01-17 03:00:00,1054.8,1,209,2023,1,17,3,1,0,524.0,193.0,4932.5
2023-01-17 04:00:00,1624.68,1,255,2023,1,17,4,1,0,430.0,226.0,4932.5
2023-01-17 05:00:00,3399.88,1,651,2023,1,17,5,1,0,459.0,578.0,4932.5
2023-01-17 06:00:00,8339.37,1,1906,2023,1,17,6,1,0,1006.0,1760.0,4932.5
2023-01-17 07:00:00,26730.5,1,4044,2023,1,17,7,1,0,1605.0,3745.0,4932.5
2023-01-17 08:00:00,15995.98,1,5532,2023,1,17,8,1,0,2521.0,4855.0,4932.5
2023-01-17 09:00:00,16602.55,1,5599,2023,1,17,9,1,0,3281.0,5173.0,4932.5
2023-01-17 10:00:00,17940.03,1,5316,2023,1,17,10,1,0,3994.0,5146.0,4932.5
2023-01-17 11:00:00,16858.41,1,5543,2023,1,17,11,1,0,4592.0,5194.0,4932.5
2023-01-17 12:00:00,19055.2,1,5902,2023,1,17,12,1,0,5038.0,5609.0,4932.5
2023-01-17 13:00:00,21067.02,1,6128,2023,1,17,13,1,0,5292.0,5781.0,4932.5
2023-01-17 14:00:00,22749.72,1,6302,2023,1,17,14,1,0,5571.0,6517.0,4932.5
2023-01-17 15:00:00,22462.76,1,6812,2023,1,17,15,1,0,5852.0,6642.0,4932.5
2023-01-17 16:00:00,24135.68,1,6529,2023,1,17,16,1,0,5899.0,6294.0,4932.5
2023-01-17 17:00:00,23709.72,1,7028,2023,1,17,17,1,0,5916.0,7175.0,4932.5
2023-01-17 18:00:00,20487.85,1,7302,2023,1,17,18,1,0,5486.0,7604.0,4932.5
2023-01-17 19:00:00,19614.25,1,6204,2023,1,17,19,1,0,4606.0,6771.0,4932.5
2023-01-17 20:00:00,17950.38,1,5433,2023,1,17,20,1,0,4049.0,5943.0,4932.5
2023-01-17 21:00:00,18426.74,1,5454,2023,1,17,21,1,0,3859.0,5763.0,4932.5
2023-01-17 22:00:00,16942.03,1,4237,2023,1,17,22,1,0,3277.0,4441.0,4932.5
2023-01-17 23:00:00,12524.42,1,2652,2023,1,17,23,1,0,2345.0,2704.0,4932.5
2023-01-18 00:00:00,5952.23,1,1292,2023,1,18,0,2,0,1208.0,1496.0,4932.5
2023-01-18 01:00:00,2290.25,1,579,2023,1,18,1,2,0,550.0,726.0,4932.5
2023-01-18 02:00:00,1085.18,1,324,2023,1,18,2,2,0,256.0,328.0,4932.5
2023-01-18 03:00:00,1228.93,1,230,2023,1,18,3,2,0,209.0,240.0,4932.5
2023-01-18 04:00:00,2058.03,1,273,2023,1,18,4,2,0,255.0,276.0,4932.5
2023-01-18 05:00:00,12514.39,1,662,2023,1,18,5,2,0,651.0,596.0,4932.5
2023-01-18 06:00:00,7765.78,1,1814,2023,1,18,6,2,0,1906.0,1764.0,4932.5
2023-01-18 07:00:00,15944.789999999999,1,3845,2023,1,18,7,2,0,4044.0,3745.0,4932.5
2023-01-18 08:00:00,15323.11,1,5294,2023,1,18,8,2,0,5532.0,5099.0,4932.5
2023-01-18 09:00:00,15256.05,1,5226,2023,1,18,9,2,0,5599.0,5052.0,4932.5
2023-01-18 10:00:00,16229.53,1,5312,2023,1,18,10,2,0,5316.0,5205.0,4932.5
2023-01-18 11:00:00,14734.68,1,5172,2023,1,18,11,2,0,5543.0,5372.0,4932.5
2023-01-18 12:00:00,17118.36,1,5744,2023,1,18,12,2,0,5902.0,5896.0,4932.5
2023-01-18 13:00:00,18775.26,1,5936,2023,1,18,13,2,0,6128.0,6011.0,4932.5
2023-01-18 14:00:00,22097.61,1,6476,2023,1,18,14,2,0,6302.0,6483.0,4932.5
2023-01-18 15:00:00,20794.01,1,6696,2023,1,18,15,2,0,6812.0,6862.0,4932.5
2023-01-18 16:00:00,21772.54,1,6610,2023,1,18,16,2,0,6529.0,6840.0,4932.5
2023-01-18 17:00:00,21499.64,1,7429,2023,1,18,17,2,0,7028.0,7697.0,4932.5
2023-01-18 18:00:00,21615.37,1,8033,2023,1,18,18,2,0,7302.0,8220.0,4932.5
2023-01-18 19:00:00,40965.0,1,7196,2023,1,18,19,2,0,6204.0,7063.0,4932.5
2023-01-18 20:00:00,20738.27,1,6497,2023,1,18,20,2,0,5433.0,6251.0,4932.5
2023-01-18 21:00:00,21381.87,1,6503,2023,1,18,21,2,0,5454.0,6193.0,4932.5
2023-01-18 22:00:00,20305.46,1,5676,2023,1,18,22,2,0,4237.0,5305.0,4932.5
2023-01-18 23:00:00,12823.17,1,3333,2023,1,18,23,2,0,2652.0,3398.0,4932.5
2023-01-19 00:00:00,7220.2,1,1811,2023,1,19,0,3,0,1292.0,1848.0,4932.5
2023-01-19 01:00:00,2825.16,1,827,2023,1,19,1,3,0,579.0,911.0,4932.5
2023-01-19 02:00:00,1681.26,1,512,2023,1,19,2,3,0,324.0,583.0,4932.5
2023-01-19 03:00:00,1255.62,1,355,2023,1,19,3,3,0,230.0,332.0,4932.5
2023-01-19 04:00:00,1815.36,1,324,2023,1,19,4,3,0,273.0,345.0,4932.5
2023-01-19 05:00:00,3240.31,1,606,2023,1,19,5,3,0,662.0,641.0,4932.5
2023-01-19 06:00:00,7418.81,1,1841,2023,1,19,6,3,0,1814.0,1953.0,4932.5
2023-01-19 07:00:00,12837.64,1,3927,2023,1,19,7,3,0,3845.0,4214.0,4932.5
2023-01-19 08:00:00,14449.96,1,5470,2023,1,19,8,3,0,5294.0,5519.0,4932.5
2023-01-19 09:00:00,15049.39,1,5809,2023,1,19,9,3,0,5226.0,5333.0,4932.5
2023-01-19 10:00:00,14088.74,1,5548,2023,1,19,10,3,0,5312.0,5203.0,4932.5
2023-01-19 11:00:00,15107.2,1,5606,2023,1,19,11,3,0,5172.0,5397.0,4932.5
2023-01-19 12:00:00,16951.0,1,6088,2023,1,19,12,3,0,5744.0,5862.0,4932.5
2023-01-19 13:00:00,18887.99,1,6176,2023,1,19,13,3,0,5936.0,6044.0,4932.5
2023-01-19 14:00:00,24051.07,1,7073,2023,1,19,14,3,0,6476.0,6702.0,4932.5
2023-01-19 15:00:00,21719.37,1,7573,2023,1,19,15,3,0,6696.0,6858.0,4932.5
2023-01-19 16:00:00,22110.55,1,7168,2023,1,19,16,3,0,6610.0,6689.0,4932.5
2023-01-19 17:00:00,22307.83,1,7936,2023,1,19,17,3,0,7429.0,7996.0,4932.5
2023-01-19 18:00:00,23132.4,1,8592,2023,1,19,18,3,0,8033.0,9506.0,4932.5
2023-01-19 19:00:00,30766.46,1,7628,2023,1,19,19,3,0,7196.0,6984.0,4932.5
2023-01-19 20:00:00,21179.21,1,6833,2023,1,19,20,3,0,6497.0,7002.0,4932.5
2023-01-19 21:00:00,20983.46,1,6848,2023,1,19,21,3,0,6503.0,6063.0,4932.5
2023-01-19 22:00:00,21255.1,1,5963,2023,1,19,22,3,0,5676.0,5374.0,4932.5
2023-01-19 23:00:00,16851.25,1,4089,2023,1,19,23,3,0,3333.0,4027.0,4932.5
2023-01-20 00:00:00,11148.64,1,2578,2023,1,20,0,4,0,1811.0,2918.0,4932.5
2023-01-20 01:00:00,5744.89,1,1352,2023,1,20,1,4,0,827.0,1589.0,4932.5
2023-01-20 02:00:00,2826.48,1,716,2023,1,20,2,4,0,512.0,825.0,4932.5
2023-01-20 03:00:00,1545.8,1,433,2023,1,20,3,4,0,355.0,443.0,4932.5
2023-01-20 04:00:00,2240.02,1,403,2023,1,20,4,4,0,324.0,424.0,4932.5
2023-01-20 05:00:00,22391.190000000002,1,651,2023,1,20,5,4,0,606.0,667.0,4932.5
2023-01-20 06:00:00,6864.66,1,1517,2023,1,20,6,4,0,1841.0,1716.0,4932.5
2023-01-20 07:00:00,11301.3,1,3380,2023,1,20,7,4,0,3927.0,3255.0,4932.5
2023-01-20 08:00:00,13241.17,1,4348,2023,1,20,8,4,0,5470.0,4100.0,4932.5
2023-01-20 09:00:00,13616.74,1,4621,2023,1,20,9,4,0,5809.0,4560.0,4932.5
2023-01-20 10:00:00,14287.21,1,4811,2023,1,20,10,4,0,5548.0,5058.0,4932.5
2023-01-20 11:00:00,21601.2,1,5215,2023,1,20,11,4,0,5606.0,5188.0,4932.5
2023-01-20 12:00:00,17577.44,1,5886,2023,1,20,12,4,0,6088.0,5602.0,4932.5
2023-01-20 13:00:00,20138.9,1,6375,2023,1,20,13,4,0,6176.0,6067.0,4932.5
2023-01-20 14:00:00,23293.16,1,6550,2023,1,20,14,4,0,7073.0,6922.0,4932.5
2023-01-20 15:00:00,21450.15,1,6762,2023,1,20,15,4,0,7573.0,6952.0,4932.5
2023-01-20 16:00:00,22340.44,1,6732,2023,1,20,16,4,0,7168.0,6827.0,4932.5
2023-01-20 17:00:00,21653.96,1,7335,2023,1,20,17,4,0,7936.0,7761.0,4932.5
2023-01-20 18:00:00,20854.31,1,7572,2023,1,20,18,4,0,8592.0,7859.0,4932.5
2023-01-20 19:00:00,21404.51,1,7202,2023,1,20,19,4,0,7628.0,7366.0,4932.5
2023-01-20 20:00:00,17468.04,1,5988,2023,1,20,20,4,0,6833.0,6016.0,4932.5
2023-01-20 21:00:00,19495.01,1,6072,2023,1,20,21,4,0,6848.0,5908.0,4932.5
2023-01-20 22:00:00,21920.7,1,6676,2023,1,20,22,4,0,5963.0,6600.0,4932.5
2023-01-20 23:00:00,20196.94,1,6269,2023,1,20,23,4,0,4089.0,6096.0,4932.5
2023-01-21 00:00:00,21520.47,1,5444,2023,1,21,0,5,1,2578.0,5228.0,4932.5
2023-01-21 01:00:00,12856.98,1,4538,2023,1,21,1,5,1,1352.0,4300.0,4932.5
2023-01-21 02:00:00,9723.66,1,3308,2023,1,21,2,5,1,716.0,3188.0,4932.5
2023-01-21 03:00:00,6329.05,1,2092,2023,1,21,3,5,1,433.0,1979.0,4932.5
2023-01-21 04:00:00,3720.31,1,1008,2023,1,21,4,5,1,403.0,975.0,4932.5
2023-01-21 05:00:00,2960.58,1,496,2023,1,21,5,5,1,651.0,448.0,4932.5
2023-01-21 06:00:00,4336.71,1,766,2023,1,21,6,5,1,1517.0,740.0,4932.5
2023-01-21 07:00:00,6118.0,1,1239,2023,1,21,7,5,1,3380.0,1390.0,4932.5
2023-01-21 08:00:00,7233.25,1,1996,2023,1,21,8,5,1,4348.0,2212.0,4932.5
2023-01-21 09:00:00,9336.27,1,3204,2023,1,21,9,5,1,4621.0,3336.0,4932.5
2023-01-21 10:00:00,11774.02,1,4363,2023,1,21,10,5,1,4811.0,4533.0,4932.5
2023-01-21 11:00:00,13877.51,1,5155,2023,1,21,11,5,1,5215.0,5452.0,4932.5
2023-01-21 12:00:00,17356.5,1,6209,2023,1,21,12,5,1,5886.0,6210.0,4932.5
2023-01-21 13:00:00,17118.36,1,6385,2023,1,21,13,5,1,6375.0,6516.0,4932.5
2023-01-21 14:00:00,20602.89,1,6460,2023,1,21,14,5,1,6550.0,6313.0,4932.5
2023-01-21 15:00:00,19722.09,1,6567,2023,1,21,15,5,1,6762.0,6978.0,4932.5
2023-01-21 16:00:00,20254.54,1,6785,2023,1,21,16,5,1,6732.0,7249.0,4932.5
2023-01-21 17:00:00,20769.38,1,6828,2023,1,21,17,5,1,7335.0,7262.0,4932.5
2023-01-21 18:00:00,21123.76,1,7170,2023,1,21,18,5,1,7572.0,7251.0,4932.5
2023-01-21 19:00:00,20725.3,1,7263,2023,1,21,19,5,1,7202.0,7103.0,4932.5
2023-01-21 20:00:00,17064.35,1,5657,2023,1,21,20,5,1,5988.0,5898.0,4932.5
2023-01-21 21:00:00,18192.22,1,5649,2023,1,21,21,5,1,6072.0,5884.0,4932.5
2023-01-21 22:00:00,20447.33,1,6403,2023,1,21,22,5,1,6676.0,6177.0,4932.5
2023-01-21 23:00:00,22376.21,1,7014,2023,1,21,23,5,1,6269.0,6328.0,4932.5
2023-01-22 00:00:00,17066.59,1,5755,2023,1,22,0,6,1,5444.0,5378.0,4932.5
2023-01-22 01:00:00,15806.84,1,4924,2023,1,22,1,6,1,4538.0,4430.0,4932.5
2023-01-22 02:00:00,11317.7,1,3788,2023,1,22,2,6,1,3308.0,3212.0,4932.5
2023-01-22 03:00:00,7309.09,1,2401,2023,1,22,3,6,1,2092.0,2092.0,4932.5
2023-01-22 04:00:00,4699.23,1,1254,2023,1,22,4,6,1,1008.0,1065.0,4932.5
2023-01-22 05:00:00,2708.66,1,438,2023,1,22,5,6,1,496.0,382.0,4932.5
2023-01-22 06:00:00,4759.17,1,723,2023,1,22,6,6,1,766.0,682.0,4932.5
2023-01-22 07:00:00,6169.85,1,1139,2023,1,22,7,6,1,1239.0,1215.0,4932.5
2023-01-22 08:00:00,6633.7699999999995,1,1539,2023,1,22,8,6,1,1996.0,1822.0,4932.5
2023-01-22 09:00:00,9371.27,1,2611,2023,1,22,9,6,1,3204.0,2915.0,4932.5
2023-01-22 10:00:00,13573.27,1,3957,2023,1,22,10,6,1,4363.0,4008.0,4932.5
2023-01-22 11:00:00,46688.74,1,4481,2023,1,22,11,6,1,5155.0,5076.0,4932.5
2023-01-22 12:00:00,25420.03,1,5343,2023,1,22,12,6,1,6209.0,5657.0,4932.5
2023-01-22 13:00:00,19786.06,1,5696,2023,1,22,13,6,1,6385.0,5719.0,4932.5
2023-01-22 14:00:00,25612.94,1,6082,2023,1,22,14,6,1,6460.0,5896.0,4932.5
2023-01-22 15:00:00,21893.87,1,5733,2023,1,22,15,6,1,6567.0,6056.0,4932.5
2023-01-22 16:00:00,22649.92,1,6100,2023,1,22,16,6,1,6785.0,6228.0,4932.5
2023-01-22 17:00:00,21499.72,1,5719,2023,1,22,17,6,1,6828.0,6053.0,4932.5
2023-01-22 18:00:00,17215.07,1,5470,2023,1,22,18,6,1,7170.0,5908.0,4932.5
2023-01-22 19:00:00,17504.71,1,4619,2023,1,22,19,6,1,7263.0,5216.0,4932.5
2023-01-22 20:00:00,14955.96,1,3712,2023,1,22,20,6,1,5657.0,4980.0,4932.5
2023-01-22 21:00:00,17596.01,1,3578,2023,1,22,21,6,1,5649.0,4500.0,4932.5
2023-01-22 22:00:00,14301.33,1,2745,2023,1,22,22,6,1,6403.0,4298.0,4932.5
2023-01-22 23:00:00,11747.91,1,1844,2023,1,22,23,6,1,7014.0,4056.0,4932.5
2023-01-23 00:00:00,7299.67,1,1089,2023,1,23,0,0,0,5755.0,2410.0,4932.5
2023-01-23 01:00:00,4764.29,1,601,2023,1,23,1,0,0,4924.0,1339.0,4932.5
2023-01-23 02:00:00,891.69,1,234,2023,1,23,2,0,0,3788.0,769.0,4932.5
2023-01-23 03:00:00,880.51,1,194,2023,1,23,3,0,0,2401.0,524.0,4932.5
2023-01-23 04:00:00,1391.09,1,243,2023,1,23,4,0,0,1254.0,430.0,4932.5
2023-01-23 05:00:00,3190.41,1,617,2023,1,23,5,0,0,438.0,459.0,4932.5
2023-01-23 06:00:00,8064.84,1,1809,2023,1,23,6,0,0,723.0,1006.0,4932.5
2023-01-23 07:00:00,28157.75,1,3593,2023,1,23,7,0,0,1139.0,1605.0,4932.5
2023-01-23 08:00:00,23623.9,1,4793,2023,1,23,8,0,0,1539.0,2521.0,4932.5
2023-01-23 09:00:00,14015.22,1,4768,2023,1,23,9,0,0,2611.0,3281.0,4932.5
2023-01-23 10:00:00,14188.51,1,4884,2023,1,23,10,0,0,3957.0,3994.0,4932.5
2023-01-23 11:00:00,13385.83,1,4832,2023,1,23,11,0,0,4481.0,4592.0,4932.5
2023-01-23 12:00:00,14254.57,1,5048,2023,1,23,12,0,0,5343.0,5038.0,4932.5
2023-01-23 13:00:00,18004.83,1,5531,2023,1,23,13,0,0,5696.0,5292.0,4932.5
2023-01-23 14:00:00,18701.99,1,5883,2023,1,23,14,0,0,6082.0,5571.0,4932.5
2023-01-23 15:00:00,19408.07,1,6083,2023,1,23,15,0,0,5733.0,5852.0,4932.5
2023-01-23 16:00:00,19596.35,1,5712,2023,1,23,16,0,0,6100.0,5899.0,4932.5
2023-01-23 17:00:00,281081.48,1,6514,2023,1,23,17,0,0,5719.0,5916.0,4932.5
2023-01-23 18:00:00,18945.91,1,6559,2023,1,23,18,0,0,5470.0,5486.0,4932.5
2023-01-23 19:00:00,18696.96,1,5564,2023,1,23,19,0,0,4619.0,4606.0,4932.5
2023-01-23 20:00:00,17641.58,1,4982,2023,1,23,20,0,0,3712.0,4049.0,4932.5
2023-01-23 21:00:00,16801.42,1,4533,2023,1,23,21,0,0,3578.0,3859.0,4932.5
